date,time,weight[g],accX,accY,accZ
2022-10-14,02:50:34:601,-1.7,-0.0,0.0,1.0
2022-10-14,02:50:34:776,-1.7,-0.0,0.0,1.0
2022-10-14,02:50:34:863,-1.7,-0.1,0.0,1.0
2022-10-14,02:50:34:957,-1.5,-0.0,0.0,1.0
2022-10-14,02:50:35:052,-1.4,-0.1,0.0,1.0
2022-10-14,02:50:35:145,-1.4,-0.0,0.0,1.0
2022-10-14,02:50:35:239,-1.5,-0.1,0.0,1.0
2022-10-14,02:50:35:334,1.1,0.0,0.0,1.0
2022-10-14,02:50:35:427,-1.5,-0.1,0.0,1.0
2022-10-14,02:50:35:519,-0.3,-0.1,-0.1,1.0
2022-10-14,02:50:35:613,-30.5,0.1,0.0,1.0
2022-10-14,02:50:35:705,-199.2,-0.3,0.2,1.3
2022-10-14,02:50:35:797,-297.0,0.1,-0.2,0.8
2022-10-14,02:50:35:890,-297.2,-0.0,-0.1,0.8
2022-10-14,02:50:35:983,-297.2,0.1,-0.1,0.9
2022-10-14,02:50:36:076,-297.2,-0.1,-0.1,1.1
2022-10-14,02:50:36:169,-297.3,0.0,-0.0,1.0
2022-10-14,02:50:36:262,-297.2,-0.1,-0.0,1.0
2022-10-14,02:50:36:356,-297.3,-0.2,-0.1,1.0
2022-10-14,02:50:36:452,-297.1,-0.1,0.0,1.1
2022-10-14,02:50:36:544,-170.4,-0.1,-0.1,1.0
2022-10-14,02:50:36:638,-32.7,-0.1,-0.0,1.0
2022-10-14,02:50:36:733,-5.1,-0.0,-0.0,1.0
2022-10-14,02:50:36:828,-4.8,-0.1,-0.0,1.0
2022-10-14,02:50:36:921,81.3,-0.1,-0.0,1.0
2022-10-14,02:50:37:014,-2.4,-0.1,-0.0,1.0
2022-10-14,02:50:37:109,-2.2,-0.1,-0.0,1.0
2022-10-14,02:50:37:203,-2.3,-0.1,-0.0,1.0
2022-10-14,02:50:37:297,-2.1,-0.1,-0.0,1.0
2022-10-14,02:50:37:390,-2.2,-0.1,-0.0,1.0
2022-10-14,02:50:37:482,-1.9,-0.1,-0.0,1.0
2022-10-14,02:50:37:574,-1.9,-0.1,-0.0,1.0
2022-10-14,02:50:37:668,-1.8,-0.1,-0.0,1.0
2022-10-14,02:50:37:762,-1.8,-0.1,-0.0,1.0
2022-10-14,02:50:37:855,-1.9,-0.1,-0.0,1.0
2022-10-14,02:50:37:950,-2.0,-0.1,-0.0,1.0
2022-10-14,02:50:38:043,-2.0,-0.1,-0.0,1.0
2022-10-14,02:50:38:136,-1.9,-0.1,-0.0,1.0
2022-10-14,02:50:38:229,-2.0,-0.1,-0.0,1.0
2022-10-14,02:50:38:323,-2.0,-0.1,-0.0,1.0
2022-10-14,02:50:38:419,-2.0,-0.1,-0.0,1.0
2022-10-14,02:50:38:510,-2.2,-0.1,-0.0,1.0
