date,time,weight[g],accX,accY,accZ
2022-10-14,03:52:42:408,74.5,-0.0,-0.0,1.0
2022-10-14,03:52:42:552,74.4,-0.0,-0.0,1.0
2022-10-14,03:52:42:642,74.6,-0.0,-0.0,1.0
2022-10-14,03:52:42:735,74.4,-0.0,-0.0,1.0
2022-10-14,03:52:42:828,74.5,-0.0,-0.0,1.0
2022-10-14,03:52:42:921,74.6,-0.0,-0.0,1.0
2022-10-14,03:52:43:014,74.5,-0.0,-0.0,1.0
2022-10-14,03:52:43:108,74.7,-0.0,-0.0,1.0
2022-10-14,03:52:43:201,74.5,-0.0,-0.0,1.0
2022-10-14,03:52:43:294,74.6,-0.0,-0.0,1.0
2022-10-14,03:52:43:389,74.4,-0.0,-0.0,1.0
2022-10-14,03:52:43:482,74.5,-0.0,-0.0,1.0
2022-10-14,03:52:43:576,75.2,-0.0,-0.0,1.0
2022-10-14,03:52:43:671,72.1,-0.0,0.0,1.0
2022-10-14,03:52:43:764,54.7,-0.0,-0.0,1.0
2022-10-14,03:52:43:857,-123.1,-0.0,0.1,1.2
2022-10-14,03:52:43:951,-295.5,-0.3,-0.0,1.1
2022-10-14,03:52:44:044,-297.1,-0.0,-0.1,1.0
2022-10-14,03:52:44:137,-297.1,-0.1,-0.0,1.1
2022-10-14,03:52:44:230,-297.2,-0.1,-0.2,0.9
2022-10-14,03:52:44:325,-297.3,0.2,-0.0,0.9
2022-10-14,03:52:44:418,-297.2,0.2,-0.0,0.9
2022-10-14,03:52:44:509,-297.3,0.2,0.1,1.0
2022-10-14,03:52:44:602,-297.2,0.3,0.0,1.0
2022-10-14,03:52:44:694,-297.4,0.3,0.0,0.9
2022-10-14,03:52:44:789,-297.2,0.4,-0.0,0.9
2022-10-14,03:52:44:881,-297.3,0.4,-0.0,0.9
2022-10-14,03:52:44:972,-297.2,0.4,-0.1,0.9
2022-10-14,03:52:45:064,-297.3,0.4,-0.0,0.9
2022-10-14,03:52:45:158,-297.3,0.4,-0.1,0.9
2022-10-14,03:52:45:251,-297.3,0.5,-0.0,0.9
2022-10-14,03:52:45:343,-297.2,0.5,-0.1,0.8
2022-10-14,03:52:45:436,-297.2,0.5,-0.1,0.9
2022-10-14,03:52:45:529,-297.2,0.6,-0.1,0.8
2022-10-14,03:52:45:622,-297.3,0.6,-0.1,0.8
2022-10-14,03:52:45:717,-297.3,0.7,-0.0,0.7
2022-10-14,03:52:45:810,-297.3,0.7,-0.0,0.6
2022-10-14,03:52:45:903,-297.3,0.8,-0.0,0.7
2022-10-14,03:52:45:996,-297.3,0.9,-0.0,0.6
2022-10-14,03:52:46:090,-297.4,0.9,-0.1,0.5
2022-10-14,03:52:46:184,-297.2,0.9,-0.1,0.5
2022-10-14,03:52:46:278,-297.3,0.9,-0.1,0.4
2022-10-14,03:52:46:370,-297.2,0.9,-0.1,0.4
2022-10-14,03:52:46:462,-297.3,1.0,-0.0,0.4
2022-10-14,03:52:46:555,-297.3,1.0,-0.1,0.3
2022-10-14,03:52:46:649,-297.3,1.0,-0.1,0.2
2022-10-14,03:52:46:744,-297.2,1.0,-0.1,0.2
2022-10-14,03:52:46:838,-297.1,1.0,-0.0,0.2
2022-10-14,03:52:46:932,-297.4,1.0,-0.1,0.2
2022-10-14,03:52:47:024,-297.3,1.0,-0.1,0.1
2022-10-14,03:52:47:118,-297.2,1.0,-0.1,0.1
2022-10-14,03:52:47:211,-297.3,1.0,-0.1,0.1
2022-10-14,03:52:47:305,-297.3,1.0,-0.1,0.1
2022-10-14,03:52:47:401,-297.4,1.0,-0.1,0.2
2022-10-14,03:52:47:493,-297.3,1.0,-0.1,0.1
2022-10-14,03:52:47:586,-297.2,1.0,-0.1,0.2
2022-10-14,03:52:47:679,-297.4,0.9,-0.1,0.3
2022-10-14,03:52:47:774,-297.3,0.9,-0.1,0.3
2022-10-14,03:52:47:869,-297.3,0.9,-0.1,0.4
2022-10-14,03:52:47:962,-297.3,0.9,-0.0,0.5
2022-10-14,03:52:48:056,-297.4,0.9,-0.0,0.6
2022-10-14,03:52:48:148,-297.4,0.7,-0.0,0.7
2022-10-14,03:52:48:242,-297.3,0.7,-0.0,0.7
2022-10-14,03:52:48:337,-297.4,0.7,-0.0,0.8
2022-10-14,03:52:48:429,-297.3,0.6,-0.0,0.8
2022-10-14,03:52:48:521,-297.3,0.6,-0.0,0.8
2022-10-14,03:52:48:614,-297.3,0.6,-0.0,0.9
2022-10-14,03:52:48:710,-297.4,0.5,-0.0,0.9
2022-10-14,03:52:48:805,-297.4,0.5,-0.0,0.9
2022-10-14,03:52:48:898,-297.3,0.5,-0.0,0.9
2022-10-14,03:52:48:992,-297.4,0.5,-0.0,0.9
2022-10-14,03:52:49:086,-297.3,0.6,-0.0,0.9
2022-10-14,03:52:49:180,-297.4,0.5,-0.0,0.8
2022-10-14,03:52:49:271,-297.3,0.6,-0.0,0.8
2022-10-14,03:52:49:367,-297.3,0.6,-0.0,0.8
2022-10-14,03:52:49:458,-297.4,0.6,0.0,0.8
2022-10-14,03:52:49:552,-297.3,0.7,0.0,0.8
2022-10-14,03:52:49:644,-297.3,0.6,-0.0,0.8
2022-10-14,03:52:49:738,-297.3,0.7,-0.0,0.7
2022-10-14,03:52:49:832,-297.3,0.8,0.0,0.7
2022-10-14,03:52:49:924,-297.3,0.8,0.0,0.7
2022-10-14,03:52:50:019,-297.4,0.8,0.0,0.6
2022-10-14,03:52:50:114,-297.3,0.9,-0.0,0.5
2022-10-14,03:52:50:207,-297.4,0.8,-0.1,0.5
2022-10-14,03:52:50:301,-297.4,0.9,-0.1,0.5
2022-10-14,03:52:50:394,-297.3,0.9,-0.0,0.4
2022-10-14,03:52:50:486,-297.3,1.0,-0.0,0.3
2022-10-14,03:52:50:581,-297.3,1.0,-0.0,0.3
2022-10-14,03:52:50:671,-297.3,1.0,-0.1,0.2
2022-10-14,03:52:50:765,-297.3,1.0,-0.1,0.2
2022-10-14,03:52:50:857,-297.3,1.0,-0.0,0.1
2022-10-14,03:52:50:950,-297.3,1.0,-0.1,0.1
2022-10-14,03:52:51:045,-297.3,1.0,-0.1,-0.0
2022-10-14,03:52:51:138,-297.3,1.0,-0.1,-0.0
2022-10-14,03:52:51:232,-297.4,1.0,-0.1,-0.1
2022-10-14,03:52:51:325,-297.3,1.0,-0.1,-0.2
2022-10-14,03:52:51:421,-297.3,1.0,-0.1,-0.2
2022-10-14,03:52:51:517,-297.4,1.0,-0.1,-0.2
2022-10-14,03:52:51:612,-297.3,1.0,-0.1,-0.2
2022-10-14,03:52:51:707,-297.3,1.0,-0.1,-0.3
2022-10-14,03:52:51:800,-297.3,1.0,-0.1,-0.3
2022-10-14,03:52:51:895,-297.3,1.0,-0.1,-0.2
2022-10-14,03:52:51:989,-297.4,0.9,-0.1,-0.2
2022-10-14,03:52:52:083,-297.3,1.0,-0.1,-0.1
2022-10-14,03:52:52:177,-297.3,1.0,-0.1,-0.0
2022-10-14,03:52:52:269,-297.3,1.1,0.1,0.1
2022-10-14,03:52:52:362,-297.3,1.0,-0.0,0.3
2022-10-14,03:52:52:454,-297.3,0.7,-0.2,0.4
2022-10-14,03:52:52:548,-297.3,0.6,-0.1,0.7
2022-10-14,03:52:52:641,-297.3,0.5,-0.0,0.8
2022-10-14,03:52:52:737,-297.2,0.4,-0.2,0.8
2022-10-14,03:52:52:832,-297.3,0.2,-0.3,1.0
2022-10-14,03:52:52:925,-297.3,-0.1,-0.1,1.3
2022-10-14,03:52:53:018,-297.3,-0.0,-0.2,1.1
2022-10-14,03:52:53:111,-297.3,-0.0,-0.2,1.0
2022-10-14,03:52:53:203,-297.2,-0.0,-0.1,1.0
2022-10-14,03:52:53:297,-297.3,0.1,-0.0,1.0
2022-10-14,03:52:53:389,-297.3,-0.1,-0.2,1.0
2022-10-14,03:52:53:482,-297.2,-0.0,-0.1,1.0
2022-10-14,03:52:53:575,-297.2,0.0,0.2,0.7
2022-10-14,03:52:53:670,-183.6,-0.1,-0.0,1.0
2022-10-14,03:52:53:763,-111.6,-0.1,0.0,1.0
2022-10-14,03:52:53:856,50.7,-0.0,0.0,1.0
2022-10-14,03:52:53:950,0.4,-0.0,-0.0,1.0
2022-10-14,03:52:54:046,-5.3,-0.1,-0.0,1.0
2022-10-14,03:52:54:140,-5.4,-0.0,-0.0,1.0
2022-10-14,03:52:54:236,-6.6,-0.0,-0.0,1.0
2022-10-14,03:52:54:325,-5.9,-0.1,0.0,1.0
2022-10-14,03:52:54:418,-4.4,-0.1,0.0,1.0
2022-10-14,03:52:54:512,-5.2,-0.0,-0.0,1.0
2022-10-14,03:52:54:604,-6.0,-0.0,0.0,1.0
2022-10-14,03:52:54:697,-5.0,-0.1,0.0,1.0
2022-10-14,03:52:54:788,-4.6,-0.0,-0.0,1.0
