date,time,weight[g],accX,accY,accZ
2022-10-18,07:22:46:914,0.2,-0.1,-0.0,1.0
2022-10-18,07:22:47:130,0.4,-0.1,-0.0,1.0
2022-10-18,07:22:47:227,0.3,-0.1,-0.0,1.0
2022-10-18,07:22:47:321,0.4,-0.1,-0.0,1.0
2022-10-18,07:22:47:415,0.2,-0.1,-0.0,1.0
2022-10-18,07:22:47:521,0.2,-0.1,-0.0,1.0
2022-10-18,07:22:47:616,0.2,-0.1,-0.0,1.0
2022-10-18,07:22:47:711,0.2,-0.1,-0.0,1.0
2022-10-18,07:22:47:806,0.3,-0.0,-0.0,1.0
2022-10-18,07:22:47:900,0.0,-0.1,-0.0,1.0
2022-10-18,07:22:47:994,0.2,0.0,-0.0,1.0
2022-10-18,07:22:48:087,6.2,-0.1,0.1,1.0
2022-10-18,07:22:48:184,-81.9,-0.0,0.1,1.1
2022-10-18,07:22:48:277,-285.8,-0.4,-0.1,1.1
2022-10-18,07:22:48:370,-296.3,-0.3,-0.1,1.0
2022-10-18,07:22:48:465,-296.2,-0.2,-0.0,0.9
2022-10-18,07:22:48:559,-296.3,-0.0,0.1,0.9
2022-10-18,07:22:48:654,-296.1,0.3,0.1,0.8
2022-10-18,07:22:48:758,-296.2,0.4,0.1,0.9
2022-10-18,07:22:48:852,-296.3,0.3,0.1,0.9
2022-10-18,07:22:48:944,-296.1,0.5,0.2,0.9
2022-10-18,07:22:49:039,-295.9,0.4,0.3,0.9
2022-10-18,07:22:49:134,-295.9,0.4,0.3,0.9
2022-10-18,07:22:49:228,-295.9,0.3,0.3,0.9
2022-10-18,07:22:49:323,-296.1,0.4,0.3,0.8
2022-10-18,07:22:49:418,-296.1,0.5,0.5,0.9
2022-10-18,07:22:49:512,-295.9,0.4,0.4,0.8
2022-10-18,07:22:49:607,-295.9,0.5,0.5,0.8
2022-10-18,07:22:49:701,-296.0,0.4,0.4,0.8
2022-10-18,07:22:49:796,-296.0,0.4,0.4,0.8
2022-10-18,07:22:49:890,-295.9,0.4,0.4,0.8
2022-10-18,07:22:49:984,-296.0,0.4,0.4,0.8
2022-10-18,07:22:50:090,-295.9,0.4,0.4,0.8
2022-10-18,07:22:50:183,-295.8,0.4,0.4,0.8
2022-10-18,07:22:50:276,-296.0,0.4,0.5,0.8
2022-10-18,07:22:50:371,-296.0,0.4,0.5,0.8
2022-10-18,07:22:50:467,-296.1,0.4,0.4,0.8
