date,time,weight[g],accX,accY,accZ
2022-10-18,12:13:56:150,-1.9,-0.1,0.0,1.0
2022-10-18,12:13:56:247,-1.9,-0.1,0.0,1.0
2022-10-18,12:13:56:308,-1.8,-0.1,0.0,1.0
2022-10-18,12:13:56:381,-1.9,-0.0,-0.0,1.0
2022-10-18,12:13:56:451,-1.9,-0.1,0.0,1.0
2022-10-18,12:13:56:513,-1.8,-0.1,-0.0,1.0
2022-10-18,12:13:56:596,-1.8,-0.0,-0.0,1.0
2022-10-18,12:13:56:657,-1.9,-0.0,0.0,1.0
2022-10-18,12:13:56:744,-1.9,-0.1,-0.0,1.0
2022-10-18,12:13:56:827,-2.6,0.0,-0.1,1.0
2022-10-18,12:13:56:884,-2.8,-0.2,0.0,1.0
2022-10-18,12:13:56:943,-25.9,-0.0,0.0,1.0
2022-10-18,12:13:57:004,-153.3,-0.3,-0.0,1.1
2022-10-18,12:13:57:074,-293.1,-0.4,0.2,1.2
2022-10-18,12:13:57:149,-295.8,-0.2,-0.1,1.0
2022-10-18,12:13:57:207,-295.9,-0.2,-0.2,0.8
2022-10-18,12:13:57:269,-296.0,-0.0,-0.1,0.9
2022-10-18,12:13:57:326,-296.0,-0.1,-0.0,0.9
2022-10-18,12:13:57:388,-295.9,0.1,0.1,0.9
2022-10-18,12:13:57:445,-296.1,0.2,0.1,0.9
2022-10-18,12:13:57:506,-296.1,0.2,0.1,0.9
2022-10-18,12:13:57:568,-296.1,0.4,0.2,1.0
2022-10-18,12:13:57:625,-296.1,0.5,0.2,1.0
2022-10-18,12:13:57:685,-296.2,0.3,0.1,0.9
2022-10-18,12:13:57:746,-296.2,0.4,0.2,0.9
2022-10-18,12:13:57:819,-296.3,0.3,0.2,1.0
2022-10-18,12:13:57:889,-296.4,0.1,0.2,1.0
2022-10-18,12:13:57:951,-296.4,0.4,0.2,0.9
2022-10-18,12:13:58:070,-296.5,0.4,0.2,0.9
2022-10-18,12:13:58:130,-296.4,0.5,0.3,0.9
2022-10-18,12:13:58:215,-296.4,0.3,0.2,0.9
2022-10-18,12:13:58:272,-296.4,0.5,0.2,0.9
2022-10-18,12:13:58:344,-296.3,0.5,0.3,0.9
2022-10-18,12:13:58:404,-296.4,0.4,0.3,0.9
2022-10-18,12:13:58:466,-296.2,0.5,0.3,0.9
2022-10-18,12:13:58:525,-296.3,0.5,0.3,0.9
2022-10-18,12:13:58:597,-296.4,0.5,0.3,0.9
2022-10-18,12:13:58:670,-296.2,0.5,0.3,0.9
2022-10-18,12:13:58:730,-296.3,0.4,0.3,0.8
2022-10-18,12:13:58:789,-296.4,0.4,0.3,0.8
2022-10-18,12:13:58:849,-296.4,0.4,0.3,0.8
2022-10-18,12:13:58:909,-296.4,0.5,0.3,0.8
2022-10-18,12:13:58:968,-296.3,0.5,0.3,0.8
2022-10-18,12:13:59:030,-296.4,0.5,0.3,0.8
2022-10-18,12:13:59:089,-296.3,0.5,0.3,0.9
2022-10-18,12:13:59:160,-296.3,0.4,0.3,0.8
2022-10-18,12:13:59:218,-296.3,0.5,0.3,0.8
2022-10-18,12:13:59:290,-296.3,0.5,0.3,0.9
2022-10-18,12:13:59:354,-296.3,0.5,0.3,0.8
2022-10-18,12:13:59:411,-296.4,0.5,0.3,0.9
2022-10-18,12:13:59:472,-296.4,0.4,0.3,0.8
2022-10-18,12:13:59:534,-296.4,0.5,0.3,0.8
2022-10-18,12:13:59:591,-296.4,0.5,0.3,0.8
2022-10-18,12:13:59:651,-296.3,0.5,0.3,0.8
2022-10-18,12:13:59:711,-296.4,0.5,0.3,0.8
2022-10-18,12:13:59:773,-296.4,0.5,0.3,0.8
2022-10-18,12:13:59:833,-296.4,0.5,0.3,0.9
2022-10-18,12:13:59:890,-296.3,0.5,0.3,0.8
2022-10-18,12:13:59:951,-296.4,0.5,0.3,0.8
2022-10-18,12:14:00:011,-296.3,0.5,0.3,0.8
2022-10-18,12:14:00:084,-296.4,0.5,0.3,0.8
2022-10-18,12:14:00:144,-296.4,0.5,0.3,0.8
2022-10-18,12:14:00:204,-296.4,0.5,0.3,0.8
2022-10-18,12:14:00:264,-296.2,0.5,0.3,0.8
2022-10-18,12:14:00:335,-296.3,0.5,0.3,0.8
2022-10-18,12:14:00:394,-296.3,0.5,0.3,0.8
2022-10-18,12:14:00:453,-296.4,0.5,0.3,0.8
2022-10-18,12:14:00:512,-296.3,0.5,0.3,0.8
2022-10-18,12:14:00:574,-296.4,0.3,0.2,0.8
2022-10-18,12:14:00:645,-296.4,0.5,0.2,0.8
2022-10-18,12:14:00:717,-296.4,0.5,0.3,0.8
2022-10-18,12:14:00:790,-296.4,0.5,0.3,0.8
2022-10-18,12:14:00:850,-296.4,0.5,0.3,0.8
2022-10-18,12:14:00:911,-296.5,0.4,0.2,0.8
2022-10-18,12:14:00:970,-296.4,0.5,0.3,0.8
2022-10-18,12:14:01:055,-296.3,0.5,0.2,0.8
2022-10-18,12:14:01:114,-296.4,0.5,0.3,0.9
2022-10-18,12:14:01:197,-296.3,0.6,0.2,0.9
2022-10-18,12:14:01:257,-296.4,0.5,0.3,0.9
2022-10-18,12:14:01:332,-296.4,0.5,0.3,0.9
2022-10-18,12:14:01:390,-296.4,0.5,0.4,0.5
2022-10-18,12:14:01:447,-296.4,0.4,0.3,0.9
2022-10-18,12:14:01:510,-296.4,0.4,0.3,0.9
2022-10-18,12:14:01:569,-296.5,0.4,0.2,0.9
2022-10-18,12:14:01:652,-296.3,0.4,0.2,0.9
2022-10-18,12:14:01:715,-296.5,0.3,0.3,1.0
2022-10-18,12:14:01:786,-296.4,0.4,0.2,0.9
2022-10-18,12:14:01:857,-296.4,0.5,0.2,1.0
2022-10-18,12:14:01:930,-296.4,0.4,0.2,1.0
2022-10-18,12:14:01:988,-296.3,0.4,0.1,1.0
2022-10-18,12:14:02:050,-296.5,0.2,0.0,1.0
2022-10-18,12:14:02:107,-296.4,0.2,-0.0,0.9
2022-10-18,12:14:02:181,-296.4,0.0,-0.1,0.9
2022-10-18,12:14:02:254,-296.4,0.1,-0.1,0.9
2022-10-18,12:14:02:313,-296.5,-0.0,-0.1,0.9
2022-10-18,12:14:02:373,-296.5,0.0,-0.0,1.0
2022-10-18,12:14:02:433,-296.4,-0.2,-0.1,1.0
2022-10-18,12:14:02:502,-296.3,-0.0,-0.0,1.0
2022-10-18,12:14:02:564,-296.3,-0.1,-0.1,1.0
2022-10-18,12:14:02:624,-296.3,-0.1,0.0,1.0
2022-10-18,12:14:02:695,-296.4,-0.2,-0.1,1.0
2022-10-18,12:14:02:756,-296.3,-0.1,-0.0,1.0
2022-10-18,12:14:02:816,-296.2,-0.1,-0.1,1.0
2022-10-18,12:14:02:901,-296.2,-0.1,-0.0,1.0
2022-10-18,12:14:02:959,-296.2,-0.1,0.0,1.0
2022-10-18,12:14:03:030,-294.2,0.0,0.0,1.2
2022-10-18,12:14:03:091,-171.5,-0.1,-0.1,1.0
2022-10-18,12:14:03:153,-170.9,-0.1,-0.0,1.0
2022-10-18,12:14:03:211,26.4,-0.0,0.0,1.0
2022-10-18,12:14:03:271,161.7,-0.0,0.0,1.0
2022-10-18,12:14:03:333,237.9,-0.1,-0.1,0.9
2022-10-18,12:14:03:391,179.0,-0.1,0.0,1.0
