date,time,weight[g],accX,accY,accZ
2022-10-14,02:54:47:047,-0.7,-0.0,-0.0,1.0
2022-10-14,02:54:47:213,-0.7,-0.0,-0.0,1.0
2022-10-14,02:54:47:308,-0.8,-0.0,-0.0,1.0
2022-10-14,02:54:47:401,-0.7,-0.0,-0.0,1.0
2022-10-14,02:54:47:495,-0.9,-0.0,-0.0,1.0
2022-10-14,02:54:47:587,-0.8,-0.0,-0.0,1.0
2022-10-14,02:54:47:679,-0.8,-0.0,-0.0,1.0
2022-10-14,02:54:47:773,-0.8,-0.0,-0.0,1.0
2022-10-14,02:54:47:866,-0.8,-0.0,-0.0,1.0
2022-10-14,02:54:47:960,4.7,-0.1,0.0,1.0
2022-10-14,02:54:48:052,8.9,0.0,-0.1,1.0
2022-10-14,02:54:48:144,8.4,0.1,0.0,1.0
2022-10-14,02:54:48:238,3.1,-0.1,0.0,1.0
2022-10-14,02:54:48:333,5.0,-0.1,-0.0,1.0
2022-10-14,02:54:48:427,1.5,-0.1,-0.0,1.0
2022-10-14,02:54:48:521,-4.7,-0.1,0.0,1.0
2022-10-14,02:54:48:614,-4.3,-0.1,-0.0,1.0
2022-10-14,02:54:48:707,-4.3,-0.1,0.0,1.0
2022-10-14,02:54:48:801,-4.0,-0.1,-0.0,1.0
2022-10-14,02:54:48:895,-3.9,-0.1,0.0,1.0
2022-10-14,02:54:48:988,-4.1,-0.1,-0.0,1.0
2022-10-14,02:54:49:082,-4.1,-0.1,0.0,1.0
2022-10-14,02:54:49:176,-4.2,-0.1,-0.0,1.0
2022-10-14,02:54:49:269,-3.9,-0.1,-0.0,1.0
2022-10-14,02:54:49:362,-3.4,-0.1,-0.0,1.0
2022-10-14,02:54:49:456,-3.1,-0.1,-0.0,1.0
2022-10-14,02:54:49:550,-3.0,-0.1,0.0,1.0
2022-10-14,02:54:49:644,2.7,-0.1,-0.0,1.0
2022-10-14,02:54:49:737,6.3,-0.0,0.0,1.0
2022-10-14,02:54:49:832,23.1,-0.1,0.0,1.0
2022-10-14,02:54:49:924,20.7,0.0,-0.0,1.0
2022-10-14,02:54:50:016,20.8,-0.1,0.0,1.0
2022-10-14,02:54:50:109,22.5,-0.0,0.0,1.0
2022-10-14,02:54:50:203,24.3,0.0,0.1,1.0
2022-10-14,02:54:50:296,1.2,-0.1,0.1,1.0
2022-10-14,02:54:50:389,1.4,0.0,-0.0,1.0
2022-10-14,02:54:50:484,0.5,-0.1,0.0,1.0
2022-10-14,02:54:50:580,-0.7,-0.1,0.0,1.0
2022-10-14,02:54:50:673,-0.6,-0.0,-0.0,1.0
2022-10-14,02:54:50:767,-1.1,-0.1,-0.0,1.0
2022-10-14,02:54:50:859,-0.8,-0.0,-0.0,1.0
2022-10-14,02:54:50:952,-0.4,-0.0,-0.0,1.0
2022-10-14,02:54:51:046,-0.1,-0.0,-0.0,1.0
2022-10-14,02:54:51:140,-0.8,-0.0,-0.0,1.0
2022-10-14,02:54:51:234,-1.4,-0.0,-0.0,1.0
2022-10-14,02:54:51:327,-1.7,-0.0,-0.0,1.0
2022-10-14,02:54:51:422,-1.1,-0.0,-0.0,1.0
