date,time,weight[g],accX,accY,accZ
2022-10-14,02:52:21:996,222.1,-0.1,-0.0,1.0
2022-10-14,02:52:22:136,222.7,-0.1,-0.0,1.0
2022-10-14,02:52:22:227,222.7,-0.1,-0.0,1.0
2022-10-14,02:52:22:320,222.3,-0.1,-0.0,1.0
2022-10-14,02:52:22:414,222.0,-0.1,-0.0,1.0
2022-10-14,02:52:22:507,222.2,-0.1,-0.0,1.0
2022-10-14,02:52:22:599,222.2,-0.1,-0.0,1.0
2022-10-14,02:52:22:692,222.1,-0.1,-0.0,1.0
2022-10-14,02:52:22:786,222.2,-0.1,-0.0,1.0
2022-10-14,02:52:22:878,222.1,-0.1,-0.0,1.0
2022-10-14,02:52:22:973,222.2,-0.1,-0.0,1.0
2022-10-14,02:52:23:066,222.2,-0.1,-0.0,1.0
2022-10-14,02:52:23:159,222.2,-0.1,-0.0,1.0
2022-10-14,02:52:23:253,222.2,-0.1,-0.0,1.0
2022-10-14,02:52:23:346,222.2,-0.1,-0.0,1.0
2022-10-14,02:52:23:440,222.2,-0.1,-0.0,1.0
2022-10-14,02:52:23:534,222.1,-0.1,-0.0,1.0
2022-10-14,02:52:23:627,222.2,-0.1,-0.0,1.0
2022-10-14,02:52:23:720,222.3,-0.1,-0.0,1.0
2022-10-14,02:52:23:814,222.2,-0.1,-0.0,1.0
2022-10-14,02:52:23:906,222.2,-0.1,-0.0,1.0
2022-10-14,02:52:24:000,222.1,-0.1,-0.0,1.0
2022-10-14,02:52:24:096,222.2,-0.1,-0.0,1.0
2022-10-14,02:52:24:190,222.3,-0.1,-0.0,1.0
2022-10-14,02:52:24:284,222.1,-0.1,-0.0,1.0
2022-10-14,02:52:24:378,222.1,-0.1,-0.0,1.0
2022-10-14,02:52:24:473,222.2,-0.1,-0.0,1.0
2022-10-14,02:52:24:567,222.1,-0.1,-0.0,1.0
2022-10-14,02:52:24:662,222.1,-0.1,-0.0,1.0
2022-10-14,02:52:24:757,222.3,-0.1,-0.0,1.0
2022-10-14,02:52:24:851,229.2,-0.0,-0.0,1.0
2022-10-14,02:52:24:943,237.5,-0.1,-0.0,1.0
2022-10-14,02:52:25:036,240.8,-0.1,-0.0,1.0
2022-10-14,02:52:25:129,243.8,-0.1,-0.0,1.0
2022-10-14,02:52:25:225,249.0,-0.1,-0.0,1.0
2022-10-14,02:52:25:319,253.7,-0.1,-0.0,1.0
2022-10-14,02:52:25:411,257.8,-0.1,-0.0,1.0
2022-10-14,02:52:25:504,261.1,-0.1,-0.0,1.0
2022-10-14,02:52:25:598,263.5,-0.1,-0.0,1.0
2022-10-14,02:52:25:690,266.0,-0.1,-0.0,1.0
2022-10-14,02:52:25:784,269.5,-0.1,-0.0,1.0
2022-10-14,02:52:25:877,273.0,-0.1,-0.0,1.0
2022-10-14,02:52:25:971,277.0,-0.1,-0.0,1.0
2022-10-14,02:52:26:066,281.6,-0.1,-0.0,1.0
2022-10-14,02:52:26:160,286.2,-0.1,-0.0,1.0
2022-10-14,02:52:26:252,290.4,-0.1,-0.0,1.0
2022-10-14,02:52:26:346,292.8,-0.0,-0.0,1.0
2022-10-14,02:52:26:441,294.6,-0.1,-0.0,1.0
2022-10-14,02:52:26:535,293.4,-0.1,-0.0,1.0
2022-10-14,02:52:26:626,292.9,-0.1,-0.0,1.0
2022-10-14,02:52:26:721,292.8,-0.1,-0.0,1.0
2022-10-14,02:52:26:817,292.9,-0.1,-0.0,1.0
2022-10-14,02:52:26:909,292.9,-0.1,-0.0,1.0
2022-10-14,02:52:27:002,293.0,-0.1,-0.0,1.0
2022-10-14,02:52:27:095,293.0,-0.1,-0.0,1.0
2022-10-14,02:52:27:189,292.9,-0.1,-0.0,1.0
2022-10-14,02:52:27:284,292.9,-0.1,-0.0,1.0
2022-10-14,02:52:27:376,292.9,-0.1,-0.0,1.0
2022-10-14,02:52:27:471,292.8,-0.1,-0.0,1.0
2022-10-14,02:52:27:563,293.0,-0.1,-0.0,1.0
2022-10-14,02:52:27:656,292.9,-0.1,-0.0,1.0
2022-10-14,02:52:27:749,292.9,-0.1,-0.0,1.0
2022-10-14,02:52:27:841,292.9,-0.1,-0.0,1.0
2022-10-14,02:52:27:935,292.9,-0.1,-0.0,1.0
2022-10-14,02:52:28:029,292.4,-0.1,-0.0,1.0
2022-10-14,02:52:28:122,296.1,-0.0,-0.0,1.0
2022-10-14,02:52:28:215,294.0,-0.1,0.0,1.0
2022-10-14,02:52:28:308,290.8,-0.0,-0.0,1.0
2022-10-14,02:52:28:400,292.2,-0.1,-0.0,1.0
2022-10-14,02:52:28:495,292.8,-0.1,-0.0,1.0
2022-10-14,02:52:28:588,293.4,-0.1,-0.0,1.0
2022-10-14,02:52:28:681,293.1,-0.1,-0.0,1.0
2022-10-14,02:52:28:773,292.6,-0.1,-0.0,1.0
2022-10-14,02:52:28:867,293.2,-0.1,-0.0,1.0
2022-10-14,02:52:28:963,293.0,-0.1,-0.0,1.0
2022-10-14,02:52:29:058,293.0,-0.1,-0.0,1.0
2022-10-14,02:52:29:152,293.0,-0.1,-0.0,1.0
2022-10-14,02:52:29:246,293.0,-0.1,-0.0,1.0
2022-10-14,02:52:29:338,292.8,-0.1,-0.0,1.0
2022-10-14,02:52:29:432,292.9,-0.1,-0.0,1.0
2022-10-14,02:52:29:525,292.8,-0.1,-0.0,1.0
2022-10-14,02:52:29:620,293.0,-0.1,-0.0,1.0
2022-10-14,02:52:29:714,292.8,-0.1,-0.0,1.0
2022-10-14,02:52:29:809,292.9,-0.1,-0.0,1.0
2022-10-14,02:52:29:900,292.9,-0.1,-0.0,1.0
