date,time,weight[g],accX,accY,accZ
2022-10-15,03:16:24:936,2.2,-0.0,0.0,1.0
2022-10-15,03:16:25:040,2.3,-0.0,0.0,1.0
2022-10-15,03:16:25:090,2.3,-0.0,-0.0,1.0
2022-10-15,03:16:25:151,2.4,-0.0,0.0,1.0
2022-10-15,03:16:25:234,2.3,-0.0,-0.0,1.0
2022-10-15,03:16:25:305,2.3,-0.0,-0.0,1.0
2022-10-15,03:16:25:381,2.2,-0.1,0.0,1.0
2022-10-15,03:16:25:439,2.2,-0.0,-0.0,1.0
2022-10-15,03:16:25:509,2.4,-0.0,-0.0,1.0
2022-10-15,03:16:25:570,2.3,-0.0,-0.0,1.0
2022-10-15,03:16:25:643,2.1,-0.0,-0.0,1.0
2022-10-15,03:16:25:714,2.1,-0.0,0.0,1.0
2022-10-15,03:16:25:775,2.2,-0.0,-0.0,1.0
2022-10-15,03:16:25:833,2.3,-0.0,-0.0,1.0
2022-10-15,03:16:25:894,2.3,-0.0,-0.0,1.0
2022-10-15,03:16:25:952,2.3,-0.0,-0.0,1.0
2022-10-15,03:16:26:014,2.3,-0.0,-0.0,1.0
2022-10-15,03:16:26:074,2.3,-0.0,-0.0,1.0
2022-10-15,03:16:26:131,2.3,-0.0,-0.0,1.0
2022-10-15,03:16:26:195,2.4,-0.0,-0.0,1.0
2022-10-15,03:16:26:254,-1.0,-0.1,0.0,1.0
2022-10-15,03:16:26:361,-4.3,0.2,-0.0,1.0
2022-10-15,03:16:26:420,20.2,-0.2,-0.0,1.0
2022-10-15,03:16:26:491,-8.2,-0.0,0.1,1.0
2022-10-15,03:16:26:554,-176.2,-0.3,0.1,1.1
2022-10-15,03:16:26:614,-294.0,-0.2,-0.0,1.1
2022-10-15,03:16:26:672,-296.0,-0.2,-0.2,1.0
2022-10-15,03:16:26:735,-296.1,-0.1,-0.0,1.1
2022-10-15,03:16:26:794,-296.1,-0.1,-0.0,1.1
2022-10-15,03:16:26:855,-296.2,-0.1,0.0,1.1
