date,time,weight[g],accX,accY,accZ
2022-10-14,02:53:24:900,165.5,-0.1,0.0,1.0
2022-10-14,02:53:25:048,165.7,-0.1,0.0,1.0
2022-10-14,02:53:25:146,165.5,-0.0,0.0,1.0
2022-10-14,02:53:25:239,165.6,-0.1,0.0,1.0
2022-10-14,02:53:25:332,165.5,-0.1,0.0,1.0
2022-10-14,02:53:25:425,165.5,-0.1,0.0,1.0
2022-10-14,02:53:25:518,165.6,-0.1,0.0,1.0
2022-10-14,02:53:25:614,165.5,-0.1,0.0,1.0
2022-10-14,02:53:25:706,165.6,-0.1,0.0,1.0
2022-10-14,02:53:25:799,165.6,-0.0,0.0,1.0
2022-10-14,02:53:25:893,176.2,-0.0,0.1,1.0
2022-10-14,02:53:25:986,160.2,-0.0,0.0,1.0
2022-10-14,02:53:26:079,52.4,0.0,-0.1,1.0
2022-10-14,02:53:26:170,-237.6,-0.0,0.2,1.3
2022-10-14,02:53:26:264,-296.9,-0.1,-0.1,1.0
2022-10-14,02:53:26:358,-297.1,-0.1,-0.0,0.9
2022-10-14,02:53:26:454,-297.2,0.1,0.0,0.9
2022-10-14,02:53:26:546,-297.2,0.0,-0.1,0.9
2022-10-14,02:53:26:640,-297.2,0.0,-0.0,0.9
2022-10-14,02:53:26:734,-297.3,0.1,-0.0,1.0
2022-10-14,02:53:26:828,-297.3,-0.1,-0.1,0.9
2022-10-14,02:53:26:920,-297.2,-0.1,0.0,1.0
2022-10-14,02:53:27:015,-297.3,-0.1,-0.1,1.0
2022-10-14,02:53:27:110,-297.2,0.0,-0.1,1.0
2022-10-14,02:53:27:204,-297.2,0.1,-0.0,1.1
2022-10-14,02:53:27:298,-297.4,0.0,0.1,1.1
2022-10-14,02:53:27:392,-297.3,0.1,-0.1,1.0
2022-10-14,02:53:27:484,-297.3,0.2,-0.3,0.9
2022-10-14,02:53:27:577,-297.3,0.1,-0.2,0.9
2022-10-14,02:53:27:671,-297.2,0.2,-0.1,1.0
2022-10-14,02:53:27:766,-297.3,0.2,-0.1,1.0
2022-10-14,02:53:27:860,-297.3,0.1,-0.2,0.9
2022-10-14,02:53:27:953,-297.4,0.1,0.1,1.0
2022-10-14,02:53:28:047,-297.4,0.0,0.0,1.0
2022-10-14,02:53:28:141,-297.3,0.1,0.0,1.0
2022-10-14,02:53:28:233,-297.2,-0.2,-0.0,1.0
2022-10-14,02:53:28:325,-297.2,-0.1,-0.0,1.0
2022-10-14,02:53:28:418,-297.3,0.0,-0.0,0.9
2022-10-14,02:53:28:511,-297.1,-0.0,0.1,1.0
2022-10-14,02:53:28:605,-232.8,-0.1,-0.2,1.1
2022-10-14,02:53:28:698,-231.4,-0.1,0.0,1.0
2022-10-14,02:53:28:792,-170.8,-0.0,0.0,1.0
2022-10-14,02:53:28:886,40.4,-0.1,-0.0,1.0
2022-10-14,02:53:28:978,195.9,-0.0,0.1,1.0
2022-10-14,02:53:29:072,174.8,0.0,0.0,1.0
2022-10-14,02:53:29:167,167.9,-0.0,0.1,1.0
2022-10-14,02:53:29:259,165.8,-0.0,0.0,1.0
2022-10-14,02:53:29:352,167.3,-0.0,0.0,1.0
2022-10-14,02:53:29:446,166.1,-0.0,-0.0,1.0
2022-10-14,02:53:29:538,166.6,-0.0,-0.0,1.0
2022-10-14,02:53:29:632,165.8,-0.0,-0.0,1.0
2022-10-14,02:53:29:725,166.1,-0.1,0.0,1.0
2022-10-14,02:53:29:819,166.8,-0.1,0.0,1.0
2022-10-14,02:53:29:912,166.9,-0.0,0.0,1.0
2022-10-14,02:53:30:006,165.4,-0.1,0.0,1.0
2022-10-14,02:53:30:099,166.8,-0.0,0.0,1.0
2022-10-14,02:53:30:191,166.0,-0.0,0.0,1.0
2022-10-14,02:53:30:283,165.3,-0.1,0.0,1.0
2022-10-14,02:53:30:376,166.2,-0.0,0.0,1.0
2022-10-14,02:53:30:469,166.0,-0.0,0.0,1.0
2022-10-14,02:53:30:563,165.6,-0.1,0.0,1.0
2022-10-14,02:53:30:658,166.2,-0.1,0.0,1.0
