date,time,weight[g],accX,accY,accZ
2022-10-14,04:38:34:674,39.0,-0.0,-0.0,1.0
2022-10-14,04:38:34:770,39.0,-0.0,-0.0,1.0
2022-10-14,04:38:34:823,39.1,-0.0,-0.0,1.0
2022-10-14,04:38:34:885,38.9,-0.0,-0.0,1.0
2022-10-14,04:38:34:971,39.0,-0.0,-0.0,1.0
2022-10-14,04:38:35:028,39.1,-0.0,-0.0,1.0
2022-10-14,04:38:35:089,39.1,-0.0,-0.0,1.0
2022-10-14,04:38:35:150,39.1,-0.0,-0.0,1.0
2022-10-14,04:38:35:210,39.2,-0.1,-0.0,1.0
2022-10-14,04:38:35:268,45.3,-0.1,0.0,1.0
2022-10-14,04:38:35:330,45.7,0.1,-0.1,1.0
2022-10-14,04:38:35:388,53.5,-0.1,0.1,1.0
2022-10-14,04:38:35:450,30.6,-0.2,0.0,1.0
2022-10-14,04:38:35:506,-157.1,-0.3,0.0,1.1
2022-10-14,04:38:35:569,-292.9,-0.2,0.1,1.2
2022-10-14,04:38:35:628,-297.2,-0.2,0.1,1.1
2022-10-14,04:38:35:689,-297.3,-0.3,-0.1,1.0
2022-10-14,04:38:35:748,-297.3,-0.1,-0.1,1.0
2022-10-14,04:38:35:809,-297.5,0.0,-0.1,1.0
2022-10-14,04:38:35:880,-297.4,0.1,-0.0,0.9
2022-10-14,04:38:35:950,-297.4,0.3,-0.0,0.9
2022-10-14,04:38:36:013,-297.4,0.4,-0.0,0.9
2022-10-14,04:38:36:071,-297.5,0.3,-0.1,0.9
2022-10-14,04:38:36:133,-297.4,0.4,-0.2,0.8
2022-10-14,04:38:36:193,-297.5,0.6,-0.1,0.8
2022-10-14,04:38:36:267,-297.4,0.6,-0.2,0.8
2022-10-14,04:38:36:348,-297.4,0.7,-0.1,0.7
2022-10-14,04:38:36:409,-297.4,0.7,-0.1,0.8
2022-10-14,04:38:36:468,-297.4,0.7,-0.1,0.7
2022-10-14,04:38:36:527,-297.5,0.7,-0.1,0.7
2022-10-14,04:38:36:588,-297.5,0.8,-0.1,0.7
2022-10-14,04:38:36:647,-297.4,0.7,-0.1,0.6
2022-10-14,04:38:36:722,-297.4,0.9,-0.1,0.6
2022-10-14,04:38:36:780,-297.4,0.8,-0.1,0.6
2022-10-14,04:38:36:838,-297.4,0.9,-0.1,0.4
2022-10-14,04:38:36:910,-297.4,1.0,-0.1,0.4
2022-10-14,04:38:36:971,-297.4,0.9,-0.2,0.3
2022-10-14,04:38:37:031,-297.3,1.0,-0.1,0.3
2022-10-14,04:38:37:091,-297.3,1.1,-0.1,0.2
2022-10-14,04:38:37:178,-297.5,1.0,-0.1,0.1
2022-10-14,04:38:37:237,-297.4,1.0,-0.1,0.1
2022-10-14,04:38:37:294,-297.4,0.9,-0.1,0.1
2022-10-14,04:38:37:357,-297.5,1.0,-0.1,-0.0
2022-10-14,04:38:37:415,-297.5,1.0,-0.1,-0.0
2022-10-14,04:38:37:475,-297.4,1.0,-0.1,-0.1
2022-10-14,04:38:37:535,-297.4,0.9,-0.1,-0.2
2022-10-14,04:38:37:605,-297.4,1.0,-0.1,-0.2
2022-10-14,04:38:37:669,-297.5,1.0,-0.1,-0.3
2022-10-14,04:38:37:726,-297.4,0.9,-0.2,-0.2
2022-10-14,04:38:37:798,-297.4,0.9,-0.1,-0.2
2022-10-14,04:38:37:861,-297.5,1.0,-0.1,-0.2
2022-10-14,04:38:37:918,-297.4,1.0,-0.1,-0.0
2022-10-14,04:38:37:980,-297.4,1.0,-0.0,-0.0
2022-10-14,04:38:38:039,-297.5,1.1,0.0,-0.0
2022-10-14,04:38:38:100,-297.4,1.1,0.1,0.1
2022-10-14,04:38:38:161,-297.5,1.0,-0.0,0.2
2022-10-14,04:38:38:220,-297.5,1.0,-0.0,0.3
2022-10-14,04:38:38:278,-297.4,0.7,-0.0,0.4
2022-10-14,04:38:38:339,-297.5,0.6,-0.1,0.5
2022-10-14,04:38:38:413,-297.5,0.3,-0.1,0.7
2022-10-14,04:38:38:482,-297.4,0.1,-0.1,0.9
2022-10-14,04:38:38:543,-297.5,0.2,-0.0,1.1
2022-10-14,04:38:38:614,-297.4,0.0,-0.1,1.1
2022-10-14,04:38:38:675,-297.6,0.2,-0.1,1.2
2022-10-14,04:38:38:733,-297.4,-0.2,-0.2,1.2
2022-10-14,04:38:38:793,-297.5,0.0,-0.1,1.1
2022-10-14,04:38:38:854,-297.5,0.1,0.0,1.1
2022-10-14,04:38:38:916,-297.3,0.0,0.0,1.0
2022-10-14,04:38:38:973,-297.4,0.0,-0.0,1.0
2022-10-14,04:38:39:035,-297.3,0.0,0.0,1.1
2022-10-14,04:38:39:094,-297.4,0.0,-0.0,1.1
2022-10-14,04:38:39:154,-297.5,-0.0,-0.1,0.9
2022-10-14,04:38:39:227,-296.7,0.2,0.1,1.0
2022-10-14,04:38:39:286,-150.3,-0.0,0.1,1.0
2022-10-14,04:38:39:347,-75.1,0.0,-0.0,1.0
2022-10-14,04:38:39:405,18.4,-0.2,0.1,1.0
2022-10-14,04:38:39:469,-0.9,-0.0,-0.0,1.0
2022-10-14,04:38:39:525,-2.4,0.1,0.0,1.0
2022-10-14,04:38:39:586,-0.7,-0.2,-0.0,1.0
2022-10-14,04:38:39:656,-1.1,-0.0,0.0,1.0
2022-10-14,04:38:39:720,-1.7,0.0,-0.0,1.0
2022-10-14,04:38:39:779,-1.5,-0.0,-0.0,1.0
2022-10-14,04:38:39:837,-0.1,-0.1,0.0,1.0
2022-10-14,04:38:39:898,-1.0,-0.0,0.0,1.0
2022-10-14,04:38:39:969,-1.7,0.0,-0.0,1.0
2022-10-14,04:38:40:030,-1.2,-0.0,0.0,1.0
2022-10-14,04:38:40:090,-0.3,-0.1,0.0,1.0
2022-10-14,04:38:40:161,-1.3,-0.0,-0.0,1.0
