date,time,weight[g],accX,accY,accZ
2022-10-14,03:00:09:324,186.6,-0.1,-0.0,1.0
2022-10-14,03:00:09:487,186.2,-0.0,-0.0,1.0
2022-10-14,03:00:09:585,185.8,-0.1,-0.0,1.0
2022-10-14,03:00:09:680,186.2,-0.1,-0.0,1.0
2022-10-14,03:00:09:773,186.3,-0.1,-0.0,1.0
2022-10-14,03:00:09:867,186.3,-0.1,-0.0,1.0
2022-10-14,03:00:09:960,186.3,-0.1,-0.0,1.0
2022-10-14,03:00:10:051,186.3,-0.1,-0.0,1.0
2022-10-14,03:00:10:145,186.2,-0.1,-0.0,1.0
2022-10-14,03:00:10:239,186.2,-0.1,-0.0,1.0
2022-10-14,03:00:10:331,186.1,-0.1,-0.0,1.0
2022-10-14,03:00:10:425,186.3,-0.1,-0.0,1.0
2022-10-14,03:00:10:519,186.3,-0.1,-0.0,1.0
2022-10-14,03:00:10:611,186.3,-0.0,0.0,1.0
2022-10-14,03:00:10:705,189.0,-0.1,-0.0,1.0
2022-10-14,03:00:10:799,178.2,0.0,-0.0,1.0
2022-10-14,03:00:10:892,122.0,-0.1,-0.0,1.0
2022-10-14,03:00:10:986,-114.9,-0.3,0.0,1.1
2022-10-14,03:00:11:078,-295.9,-0.1,0.1,1.1
2022-10-14,03:00:11:173,-297.1,0.1,-0.0,0.9
2022-10-14,03:00:11:266,-297.2,0.2,0.1,0.9
2022-10-14,03:00:11:361,-297.2,0.2,0.1,0.9
2022-10-14,03:00:11:453,-297.2,0.2,0.1,0.9
2022-10-14,03:00:11:546,-297.2,0.4,0.2,0.9
2022-10-14,03:00:11:639,-297.1,0.3,0.2,1.0
2022-10-14,03:00:11:734,-297.1,0.3,0.2,0.9
2022-10-14,03:00:11:828,-297.2,0.3,0.2,0.9
2022-10-14,03:00:11:920,-297.2,0.4,0.2,0.9
2022-10-14,03:00:12:015,-297.2,0.3,0.2,0.9
2022-10-14,03:00:12:109,-297.3,0.3,0.2,0.9
2022-10-14,03:00:12:202,-297.2,0.3,0.2,0.9
2022-10-14,03:00:12:294,-297.3,0.3,0.2,0.9
2022-10-14,03:00:12:388,-297.3,0.3,0.2,0.9
2022-10-14,03:00:12:482,-297.1,0.3,0.2,0.9
2022-10-14,03:00:12:577,-297.3,0.4,0.2,0.9
2022-10-14,03:00:12:672,-297.2,0.3,0.2,0.9
2022-10-14,03:00:12:767,-297.2,0.3,0.2,0.9
2022-10-14,03:00:12:862,-297.3,0.3,0.2,0.9
2022-10-14,03:00:12:955,-297.2,0.3,0.2,1.0
2022-10-14,03:00:13:051,-297.2,0.3,0.2,0.9
2022-10-14,03:00:13:142,-297.3,0.2,0.2,0.9
2022-10-14,03:00:13:236,-297.2,0.3,0.2,1.0
2022-10-14,03:00:13:329,-297.3,0.3,0.2,0.9
2022-10-14,03:00:13:422,-297.3,0.3,0.2,0.9
2022-10-14,03:00:13:517,-297.3,0.3,0.2,1.0
2022-10-14,03:00:13:611,-297.3,0.3,0.2,1.0
2022-10-14,03:00:13:703,-297.2,0.2,0.2,1.0
2022-10-14,03:00:13:796,-297.3,0.3,0.2,1.0
2022-10-14,03:00:13:889,-297.2,0.3,0.2,0.9
2022-10-14,03:00:13:982,-297.2,0.2,0.2,1.0
2022-10-14,03:00:14:075,-297.3,0.3,0.2,1.0
2022-10-14,03:00:14:169,-297.2,0.2,0.1,1.1
2022-10-14,03:00:14:265,-297.3,0.2,0.2,0.9
2022-10-14,03:00:14:356,-297.3,0.3,0.2,1.0
2022-10-14,03:00:14:450,-297.2,0.3,0.2,1.0
2022-10-14,03:00:14:545,-297.3,0.2,0.2,0.9
2022-10-14,03:00:14:637,-297.2,0.2,0.2,1.0
2022-10-14,03:00:14:731,-297.2,0.2,0.2,1.0
2022-10-14,03:00:14:824,-297.3,0.2,0.2,1.0
2022-10-14,03:00:14:917,-297.3,0.2,0.2,1.0
2022-10-14,03:00:15:011,-297.3,0.2,0.2,1.0
2022-10-14,03:00:15:104,-297.3,0.1,0.1,1.0
2022-10-14,03:00:15:198,-297.2,0.1,0.1,1.0
2022-10-14,03:00:15:291,-297.3,0.1,0.1,1.0
2022-10-14,03:00:15:385,-297.3,0.1,-0.0,0.9
2022-10-14,03:00:15:479,-297.3,0.1,-0.0,0.9
2022-10-14,03:00:15:571,-297.3,-0.0,-0.1,0.9
2022-10-14,03:00:15:664,-297.3,-0.0,-0.0,1.0
2022-10-14,03:00:15:756,-297.3,-0.0,-0.0,1.0
2022-10-14,03:00:15:851,-297.2,-0.0,-0.1,1.0
2022-10-14,03:00:15:944,-297.1,-0.0,0.0,1.0
2022-10-14,03:00:16:037,-297.1,-0.0,-0.0,1.0
2022-10-14,03:00:16:131,-297.2,-0.0,-0.0,1.0
2022-10-14,03:00:16:225,-297.1,-0.0,0.0,1.0
2022-10-14,03:00:16:318,-297.0,-0.0,0.1,1.0
2022-10-14,03:00:16:411,-207.2,-0.0,0.0,1.0
2022-10-14,03:00:16:504,-187.8,-0.1,0.0,1.0
2022-10-14,03:00:16:597,10.0,-0.1,0.0,1.0
2022-10-14,03:00:16:691,198.4,-0.0,0.0,1.0
2022-10-14,03:00:16:784,291.9,-0.0,0.0,1.0
2022-10-14,03:00:16:879,320.8,-0.0,-0.0,1.0
2022-10-14,03:00:16:973,323.4,-0.0,0.0,1.0
2022-10-14,03:00:17:066,315.2,-0.0,0.0,1.0
2022-10-14,03:00:17:159,314.5,-0.1,-0.0,1.0
2022-10-14,03:00:17:252,314.3,-0.0,0.0,1.0
2022-10-14,03:00:17:346,313.8,-0.0,0.0,1.0
2022-10-14,03:00:17:441,315.1,-0.0,-0.0,1.0
2022-10-14,03:00:17:534,315.5,-0.1,0.0,1.0
2022-10-14,03:00:17:629,315.3,-0.0,0.0,1.0
2022-10-14,03:00:17:723,314.8,-0.0,0.0,1.0
2022-10-14,03:00:17:814,314.5,-0.0,0.0,1.0
2022-10-14,03:00:17:907,314.5,-0.1,0.0,1.0
2022-10-14,03:00:18:001,314.9,-0.0,0.0,1.0
2022-10-14,03:00:18:095,314.7,-0.0,0.0,1.0
2022-10-14,03:00:18:188,315.0,-0.0,0.0,1.0
2022-10-14,03:00:18:281,315.2,-0.1,0.0,1.0
2022-10-14,03:00:18:374,315.1,-0.0,0.0,1.0
2022-10-14,03:00:18:468,314.5,-0.0,0.0,1.0
2022-10-14,03:00:18:562,310.7,-0.0,0.0,1.0
2022-10-14,03:00:18:655,309.1,-0.0,0.0,1.0
2022-10-14,03:00:18:748,314.6,-0.0,-0.0,1.0
2022-10-14,03:00:18:843,315.0,-0.0,0.0,1.0
2022-10-14,03:00:18:935,315.1,-0.1,0.0,1.0
2022-10-14,03:00:19:029,314.9,-0.0,-0.0,1.0
2022-10-14,03:00:19:123,314.5,-0.0,0.0,1.0
2022-10-14,03:00:19:218,314.5,-0.0,-0.0,1.0
2022-10-14,03:00:19:311,314.9,-0.0,0.0,1.0
2022-10-14,03:00:19:405,314.8,-0.0,0.0,1.0
2022-10-14,03:00:19:499,314.6,-0.0,0.0,1.0
2022-10-14,03:00:19:592,314.9,-0.0,0.0,1.0
2022-10-14,03:00:19:686,314.8,-0.0,-0.0,1.0
2022-10-14,03:00:19:779,314.7,-0.0,0.0,1.0
2022-10-14,03:00:19:873,314.7,-0.0,0.0,1.0
2022-10-14,03:00:19:967,314.9,-0.0,0.0,1.0
2022-10-14,03:00:20:062,314.2,-0.0,0.0,1.0
